row_id,source_dataset,source_row_id,geometry_family,data_type,fluid,pressure_kPa,mass_flux_kg_m2s,quality,subcooling_K,subcooling_kJkg,diameter_mm,heated_length_mm,CHF_kW_m2,reference_id,author,source_citation,inlet_temperature_C,assumptions,D_e_mm,wallpower,wallmesh,chf_location,shape,continuous,coil_no,appendix,rho_l_over_rho_g,fin_shape,fin_array,fin_width_um,fin_height_um,fin_spacing_um,coverage,porosity,mbl_lateral_um,mbl_total_um,roughness_factor,surface_material,heater_width_mm,orientation,angle_deg,tsat_minus_tpool_K,surface_tension_N_m,rho_l_kg_m3,cp_l_J_kgK,kl_W_mK,mu_l_Pa_s,alpha_m2_s,ja,r_bubble_m
nrc_groeneveld_24579pt__6715,nrc_groeneveld_24579pt,6716,tube,raw_experimental,water,192.0,299.7,0.605,,180.0,9.299999999999999,1219.0,865.0,21,,,76.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6716,nrc_groeneveld_24579pt,6717,tube,raw_experimental,water,199.0,299.7,0.619,,162.0,9.299999999999999,1219.0,870.0,21,,,81.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6717,nrc_groeneveld_24579pt,6718,tube,raw_experimental,water,202.0,299.7,0.64,,106.0,9.299999999999999,1219.0,865.0,21,,,95.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6718,nrc_groeneveld_24579pt,6719,tube,raw_experimental,water,202.0,299.7,0.652,,84.0,9.299999999999999,1219.0,867.0,21,,,100.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6719,nrc_groeneveld_24579pt,6720,tube,raw_experimental,water,199.0,299.7,0.64,,66.0,9.299999999999999,1219.0,842.0,21,,,104.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6720,nrc_groeneveld_24579pt,6721,tube,raw_experimental,water,205.0,298.3,0.671,,34.0,9.299999999999999,1219.0,859.0,21,,,112.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6721,nrc_groeneveld_24579pt,6722,tube,raw_experimental,water,134.0,161.4,0.752,,156.0,9.299999999999999,1219.0,567.0,21,,,70.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6722,nrc_groeneveld_24579pt,6723,tube,raw_experimental,water,134.0,161.4,0.761,,156.0,9.299999999999999,1219.0,573.0,21,,,70.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6723,nrc_groeneveld_24579pt,6724,tube,raw_experimental,water,134.0,161.4,0.773,,145.0,9.299999999999999,1219.0,578.0,21,,,73.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6724,nrc_groeneveld_24579pt,6725,tube,raw_experimental,water,134.0,161.4,0.768,,102.0,9.299999999999999,1219.0,561.0,21,,,83.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6725,nrc_groeneveld_24579pt,6726,tube,raw_experimental,water,134.0,161.4,0.792,,104.0,9.299999999999999,1219.0,578.0,21,,,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6726,nrc_groeneveld_24579pt,6727,tube,raw_experimental,water,134.0,161.4,0.806,,62.0,9.299999999999999,1219.0,576.0,21,,,93.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6727,nrc_groeneveld_24579pt,6728,tube,raw_experimental,water,135.0,162.7,0.806,,33.0,9.299999999999999,1219.0,567.0,21,,,100.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6728,nrc_groeneveld_24579pt,6729,tube,raw_experimental,water,135.0,162.7,0.825,,-28.0,9.299999999999999,1219.0,561.0,21,,,108.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6729,nrc_groeneveld_24579pt,6730,tube,raw_experimental,water,203.0,299.7,0.693,,6.0,9.299999999999999,1219.0,873.0,21,,,119.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6730,nrc_groeneveld_24579pt,6731,tube,raw_experimental,water,197.0,299.7,0.626,,135.0,9.299999999999999,1219.0,865.0,21,,,87.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6731,nrc_groeneveld_24579pt,6732,tube,raw_experimental,water,200.0,299.7,0.653,,87.0,9.299999999999999,1219.0,870.0,21,,,99.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6732,nrc_groeneveld_24579pt,6733,tube,raw_experimental,water,207.0,299.7,0.687,,-35.0,9.299999999999999,1219.0,842.0,21,,,121.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6733,nrc_groeneveld_24579pt,6734,tube,raw_experimental,water,112.0,92.2,0.696,,160.0,9.299999999999999,610.0,606.0,21,,,64.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6734,nrc_groeneveld_24579pt,6735,tube,raw_experimental,water,116.0,92.2,0.783,,159.0,9.299999999999999,610.0,674.0,21,,,65.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6735,nrc_groeneveld_24579pt,6736,tube,raw_experimental,water,112.0,92.2,0.751,,149.0,9.299999999999999,610.0,646.0,21,,,67.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6736,nrc_groeneveld_24579pt,6737,tube,raw_experimental,water,112.0,92.2,0.793,,125.0,9.299999999999999,610.0,668.0,21,,,73.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6737,nrc_groeneveld_24579pt,6738,tube,raw_experimental,water,112.0,92.2,0.803,,87.0,9.299999999999999,610.0,663.0,21,,,82.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6738,nrc_groeneveld_24579pt,6739,tube,raw_experimental,water,112.0,92.2,0.801,,26.0,9.299999999999999,610.0,640.0,21,,,96.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6739,nrc_groeneveld_24579pt,6740,tube,raw_experimental,water,116.0,119.3,0.655,,136.0,9.299999999999999,610.0,730.0,21,,,71.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6740,nrc_groeneveld_24579pt,6741,tube,raw_experimental,water,116.0,119.3,0.629,,141.0,9.299999999999999,610.0,707.0,21,,,70.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6741,nrc_groeneveld_24579pt,6742,tube,raw_experimental,water,119.0,119.3,0.719,,138.0,9.299999999999999,610.0,797.0,21,,,71.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6742,nrc_groeneveld_24579pt,6743,tube,raw_experimental,water,119.0,119.3,0.715,,133.0,9.299999999999999,610.0,792.0,21,,,72.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6743,nrc_groeneveld_24579pt,6744,tube,raw_experimental,water,119.0,119.3,0.743,,133.0,9.299999999999999,610.0,820.0,21,,,72.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6744,nrc_groeneveld_24579pt,6745,tube,raw_experimental,water,116.0,119.3,0.66,,219.0,9.299999999999999,610.0,775.0,21,,,51.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6745,nrc_groeneveld_24579pt,6746,tube,raw_experimental,water,118.0,119.3,0.715,,194.0,9.299999999999999,610.0,820.0,21,,,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6746,nrc_groeneveld_24579pt,6747,tube,raw_experimental,water,119.0,119.3,0.708,,161.0,9.299999999999999,610.0,797.0,21,,,66.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6747,nrc_groeneveld_24579pt,6748,tube,raw_experimental,water,117.0,119.3,0.679,,124.0,9.299999999999999,610.0,752.0,21,,,74.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6748,nrc_groeneveld_24579pt,6749,tube,raw_experimental,water,116.0,119.3,0.739,,100.0,9.299999999999999,610.0,803.0,21,,,80.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6749,nrc_groeneveld_24579pt,6750,tube,raw_experimental,water,119.0,119.3,0.771,,66.0,9.299999999999999,610.0,820.0,21,,,88.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6750,nrc_groeneveld_24579pt,6751,tube,raw_experimental,water,119.0,119.3,0.779,,24.0,9.299999999999999,610.0,809.0,21,,,98.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6751,nrc_groeneveld_24579pt,6752,tube,raw_experimental,water,130.0,162.7,0.666,,133.0,9.299999999999999,610.0,1005.0,21,,,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6752,nrc_groeneveld_24579pt,6753,tube,raw_experimental,water,126.0,162.7,0.65,,132.0,9.299999999999999,610.0,983.0,21,,,74.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6753,nrc_groeneveld_24579pt,6754,tube,raw_experimental,water,130.0,161.4,0.689,,76.0,9.299999999999999,610.0,999.0,21,,,89.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6754,nrc_groeneveld_24579pt,6755,tube,raw_experimental,water,126.0,161.4,0.679,,35.0,9.299999999999999,610.0,960.0,21,,,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6755,nrc_groeneveld_24579pt,6756,tube,raw_experimental,water,132.0,161.4,0.725,,34.0,9.299999999999999,610.0,1022.0,21,,,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6756,nrc_groeneveld_24579pt,6757,tube,raw_experimental,water,133.0,161.4,0.742,,6.0,9.299999999999999,610.0,1028.0,21,,,106.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6757,nrc_groeneveld_24579pt,6758,tube,raw_experimental,water,130.0,161.4,0.632,,149.0,9.299999999999999,610.0,966.0,21,,,71.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6758,nrc_groeneveld_24579pt,6759,tube,raw_experimental,water,127.0,161.4,0.593,,145.0,9.299999999999999,610.0,910.0,21,,,71.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6759,nrc_groeneveld_24579pt,6760,tube,raw_experimental,water,127.0,161.4,0.611,,150.0,9.299999999999999,610.0,938.0,21,,,70.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6760,nrc_groeneveld_24579pt,6761,tube,raw_experimental,water,127.0,161.4,0.63,,162.0,9.299999999999999,610.0,971.0,21,,,67.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6761,nrc_groeneveld_24579pt,6762,tube,raw_experimental,water,113.0,92.2,0.917,,143.0,9.299999999999999,1829.0,258.0,21,,,69.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6762,nrc_groeneveld_24579pt,6763,tube,raw_experimental,water,113.0,92.2,0.888,,128.0,9.299999999999999,1829.0,249.0,21,,,72.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6763,nrc_groeneveld_24579pt,6764,tube,raw_experimental,water,113.0,92.2,0.924,,127.0,9.299999999999999,1829.0,258.0,21,,,72.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6764,nrc_groeneveld_24579pt,6765,tube,raw_experimental,water,113.0,92.2,0.927,,103.0,9.299999999999999,1829.0,256.0,21,,,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6765,nrc_groeneveld_24579pt,6766,tube,raw_experimental,water,113.0,92.2,0.929,,51.0,9.299999999999999,1829.0,251.0,21,,,90.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6766,nrc_groeneveld_24579pt,6767,tube,raw_experimental,water,113.0,92.2,0.931,,15.0,9.299999999999999,1829.0,247.0,21,,,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6767,nrc_groeneveld_24579pt,6768,tube,raw_experimental,water,113.0,92.2,0.939,,14.0,9.299999999999999,1829.0,249.0,21,,,99.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6768,nrc_groeneveld_24579pt,6769,tube,raw_experimental,water,113.0,92.2,0.899,,-8.0,9.299999999999999,1829.0,236.0,21,,,103.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6769,nrc_groeneveld_24579pt,6770,tube,raw_experimental,water,117.0,92.2,0.892,,346.0,9.299999999999999,1219.0,413.0,21,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6770,nrc_groeneveld_24579pt,6771,tube,raw_experimental,water,114.0,92.2,0.889,,279.0,9.299999999999999,1219.0,400.0,21,,,36.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6771,nrc_groeneveld_24579pt,6772,tube,raw_experimental,water,114.0,92.2,0.892,,200.0,9.299999999999999,1219.0,387.0,21,,,55.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6772,nrc_groeneveld_24579pt,6773,tube,raw_experimental,water,114.0,92.2,0.898,,170.0,9.299999999999999,1219.0,385.0,21,,,62.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6773,nrc_groeneveld_24579pt,6774,tube,raw_experimental,water,114.0,92.2,0.887,,146.0,9.299999999999999,1219.0,376.0,21,,,68.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6774,nrc_groeneveld_24579pt,6775,tube,raw_experimental,water,114.0,92.2,0.927,,120.0,9.299999999999999,1219.0,387.0,21,,,74.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6775,nrc_groeneveld_24579pt,6776,tube,raw_experimental,water,114.0,92.2,0.917,,95.0,9.299999999999999,1219.0,379.0,21,,,80.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6776,nrc_groeneveld_24579pt,6777,tube,raw_experimental,water,114.0,92.2,0.93,,49.0,9.299999999999999,1219.0,376.0,21,,,91.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6777,nrc_groeneveld_24579pt,6778,tube,raw_experimental,water,114.0,92.2,0.928,,23.0,9.299999999999999,1219.0,371.0,21,,,97.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6778,nrc_groeneveld_24579pt,6779,tube,raw_experimental,water,170.0,298.3,0.462,,150.0,9.299999999999999,610.0,1336.0,21,,,79.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6779,nrc_groeneveld_24579pt,6780,tube,raw_experimental,water,173.0,298.3,0.498,,130.0,9.299999999999999,610.0,1404.0,21,,,84.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6780,nrc_groeneveld_24579pt,6781,tube,raw_experimental,water,177.0,299.7,0.549,,93.0,9.299999999999999,610.0,1494.0,21,,,94.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6781,nrc_groeneveld_24579pt,6782,tube,raw_experimental,water,187.0,299.7,0.586,,64.0,9.299999999999999,610.0,1550.0,21,,,102.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6782,nrc_groeneveld_24579pt,6783,tube,raw_experimental,water,190.0,299.7,0.613,,33.0,9.299999999999999,610.0,1583.0,21,,,110.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6783,nrc_groeneveld_24579pt,6784,tube,raw_experimental,water,126.0,119.3,0.972,,380.0,9.299999999999999,2438.0,292.0,21,,,15.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6784,nrc_groeneveld_24579pt,6785,tube,raw_experimental,water,123.0,119.3,0.951,,377.0,9.299999999999999,2438.0,286.0,21,,,15.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6785,nrc_groeneveld_24579pt,6786,tube,raw_experimental,water,123.0,119.3,0.995,,215.0,9.299999999999999,2438.0,279.0,21,,,54.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6786,nrc_groeneveld_24579pt,6787,tube,raw_experimental,water,126.0,119.3,0.994,,134.0,9.299999999999999,2438.0,269.0,21,,,74.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6787,nrc_groeneveld_24579pt,6788,tube,raw_experimental,water,123.0,119.3,0.99,,90.0,9.299999999999999,2438.0,264.0,21,,,84.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6788,nrc_groeneveld_24579pt,6789,tube,raw_experimental,water,126.0,119.3,0.987,,75.0,9.299999999999999,2438.0,261.0,21,,,88.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6789,nrc_groeneveld_24579pt,6790,tube,raw_experimental,water,126.0,119.3,0.983,,35.0,9.299999999999999,2438.0,255.0,21,,,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6790,nrc_groeneveld_24579pt,6791,tube,raw_experimental,water,126.0,119.3,0.979,,27.0,9.299999999999999,2438.0,252.0,21,,,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6791,nrc_groeneveld_24579pt,6792,tube,raw_experimental,water,126.0,119.3,0.976,,9.0,9.299999999999999,2438.0,250.0,21,,,104.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6792,nrc_groeneveld_24579pt,6793,tube,raw_experimental,water,137.0,161.4,0.888,,104.0,9.299999999999999,2438.0,322.0,21,,,83.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6793,nrc_groeneveld_24579pt,6794,tube,raw_experimental,water,143.0,161.4,0.951,,111.0,9.299999999999999,2438.0,345.0,21,,,83.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6794,nrc_groeneveld_24579pt,6795,tube,raw_experimental,water,143.0,161.4,0.918,,112.0,9.299999999999999,2438.0,334.0,21,,,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6795,nrc_groeneveld_24579pt,6796,tube,raw_experimental,water,143.0,161.4,0.926,,95.0,9.299999999999999,2438.0,334.0,21,,,87.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6796,nrc_groeneveld_24579pt,6797,tube,raw_experimental,water,143.0,161.4,0.991,,59.0,9.299999999999999,2438.0,350.0,21,,,95.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6797,nrc_groeneveld_24579pt,6798,tube,raw_experimental,water,140.0,162.7,0.935,,51.0,9.299999999999999,2438.0,331.0,21,,,97.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6798,nrc_groeneveld_24579pt,6799,tube,raw_experimental,water,117.0,119.3,0.997,,364.0,9.299999999999999,1829.0,396.0,21,,,17.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6799,nrc_groeneveld_24579pt,6800,tube,raw_experimental,water,117.0,119.3,0.982,,362.0,9.299999999999999,1829.0,391.0,21,,,17.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6800,nrc_groeneveld_24579pt,6801,tube,raw_experimental,water,121.0,119.3,0.965,,265.0,9.299999999999999,1829.0,370.0,21,,,41.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6801,nrc_groeneveld_24579pt,6802,tube,raw_experimental,water,121.0,119.3,0.976,,192.0,9.299999999999999,1829.0,363.0,21,,,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6802,nrc_groeneveld_24579pt,6803,tube,raw_experimental,water,121.0,119.3,0.973,,149.0,9.299999999999999,1829.0,355.0,21,,,69.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6803,nrc_groeneveld_24579pt,6804,tube,raw_experimental,water,121.0,119.3,0.965,,141.0,9.299999999999999,1829.0,351.0,21,,,71.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6804,nrc_groeneveld_24579pt,6805,tube,raw_experimental,water,121.0,119.3,0.961,,102.0,9.299999999999999,1829.0,344.0,21,,,80.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6805,nrc_groeneveld_24579pt,6806,tube,raw_experimental,water,121.0,119.3,0.988,,53.0,9.299999999999999,1829.0,346.0,21,,,92.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6806,nrc_groeneveld_24579pt,6807,tube,raw_experimental,water,117.0,119.3,0.928,,12.0,9.299999999999999,1829.0,318.0,21,,,101.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6807,nrc_groeneveld_24579pt,6808,tube,raw_experimental,water,121.0,119.3,0.955,,15.0,9.299999999999999,1829.0,327.0,21,,,101.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6808,nrc_groeneveld_24579pt,6809,tube,raw_experimental,water,121.0,119.3,0.933,,15.0,9.299999999999999,1829.0,320.0,21,,,101.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6809,nrc_groeneveld_24579pt,6810,tube,raw_experimental,water,121.0,119.3,0.987,,5.0,9.299999999999999,1829.0,336.0,21,,,103.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6810,nrc_groeneveld_24579pt,6811,tube,raw_experimental,water,121.0,119.3,0.938,,4.0,9.299999999999999,1829.0,320.0,21,,,104.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6811,nrc_groeneveld_24579pt,6812,tube,raw_experimental,water,119.0,119.3,0.976,,52.0,9.299999999999999,1829.0,340.0,21,,,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6812,nrc_groeneveld_24579pt,6813,tube,raw_experimental,water,119.0,119.3,0.974,,44.0,9.299999999999999,1829.0,338.0,21,,,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6813,nrc_groeneveld_24579pt,6814,tube,raw_experimental,water,119.0,119.3,0.984,,36.0,9.299999999999999,1829.0,340.0,21,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6814,nrc_groeneveld_24579pt,6815,tube,raw_experimental,water,112.0,92.2,0.919,,363.0,9.299999999999999,1829.0,284.0,21,,,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6815,nrc_groeneveld_24579pt,6816,tube,raw_experimental,water,112.0,92.2,0.98,,161.0,9.299999999999999,1829.0,277.0,21,,,64.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6816,nrc_groeneveld_24579pt,6817,tube,raw_experimental,water,112.0,92.2,0.989,,157.0,9.299999999999999,1829.0,278.0,21,,,65.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6817,nrc_groeneveld_24579pt,6818,tube,raw_experimental,water,112.0,92.2,0.972,,130.0,9.299999999999999,1829.0,271.0,21,,,71.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6818,nrc_groeneveld_24579pt,6819,tube,raw_experimental,water,112.0,92.2,0.979,,130.0,9.299999999999999,1829.0,273.0,21,,,71.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6819,nrc_groeneveld_24579pt,6820,tube,raw_experimental,water,112.0,92.2,0.976,,26.0,9.299999999999999,1829.0,260.0,21,,,96.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6820,nrc_groeneveld_24579pt,6821,tube,raw_experimental,water,112.0,92.2,0.958,,34.0,9.299999999999999,1829.0,256.0,21,,,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6821,nrc_groeneveld_24579pt,6822,tube,raw_experimental,water,112.0,92.2,0.995,,47.0,9.299999999999999,1829.0,267.0,21,,,91.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6822,nrc_groeneveld_24579pt,6823,tube,raw_experimental,water,112.0,92.2,0.981,,30.0,9.299999999999999,1829.0,262.0,21,,,95.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6823,nrc_groeneveld_24579pt,6824,tube,raw_experimental,water,112.0,92.2,0.987,,1.0,9.299999999999999,1829.0,260.0,21,,,102.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6824,nrc_groeneveld_24579pt,6825,tube,raw_experimental,water,114.0,119.3,0.917,,147.0,9.299999999999999,1219.0,505.0,21,,,68.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__6825,nrc_groeneveld_24579pt,6826,tube,raw_experimental,water,117.0,119.3,0.912,,99.0,9.299999999999999,1219.0,491.0,21,,,80.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
